ndate;c4_q;c5_q;c6_q;c7_q;c8_q;rtp;T;P;U;ff;ff10;Td;RRR;Wg;so2_n;so2_m;so2_ug
2017-11-11 18:10:00;0;40178.1754882813;21896.549202474;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0251410608257477;0;0.40599998831749
2017-11-11 18:12:00;0;38949.8810546875;22226.5685872396;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0226932160090655;0;0.40599998831749
2017-11-11 18:14:00;0;36017.992578125;28911.2327473958;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0237053458346054;0;0.40599998831749
2017-11-11 18:16:00;0;35091.2959472656;32515.2278157552;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0259655502003928;0;0.40599998831749
2017-11-11 18:18:00;0;43215.7198242188;31115.0186035156;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0364975586533546;0;0.40599998831749
2017-11-11 18:20:00;0;37256.975;31398.1841471354;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0436807317814479;0;0.40599998831749
2017-11-11 18:22:00;0;32468.3462076823;33765.936311849;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0364672811158622;0;0.40599998831749
2017-11-11 18:24:00;0;37457.3290201823;35138.6478190104;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0279923095523069;0;0.40599998831749
2017-11-11 18:26:00;0;33339.8519205729;34584.3883138021;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0223686629440635;0;0.40599998831749
2017-11-11 18:28:00;0;33810.6367513021;34121.305859375;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0128885727530966;0;0.40599998831749
2017-11-11 18:30:00;0;33671.4120442708;19790.8768717448;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00969582141842693;0;0.40599998831749
2017-11-11 18:32:00;0;35656.0079427083;32521.3958170573;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0108682355921095;0;0.40599998831749
2017-11-11 18:34:00;0;35365.6480712891;31838.4373209635;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0145952022479226;0;0.40599998831749
2017-11-11 18:36:00;0;8492.94286295573;32310.9956380208;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0175611705208818;0;0.40599998831749
2017-11-11 18:38:00;0;38802.6543945313;32358.2247070313;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0134195508590589;0;0.40599998831749
2017-11-11 18:40:00;0;43817.3616210937;35533.81953125;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0132974032700683;0;0.40599998831749
2017-11-11 18:42:00;0;45472.6092447917;33473.0384602865;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0110710853012279;0;0.40599998831749
2017-11-11 18:44:00;0;45993.0635416667;31383.4141927083;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00641972206843396;0;0.40599998831749
2017-11-11 18:46:00;0;45634.0875325521;30367.0203613281;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00784449512138963;0;0.40599998831749
2017-11-11 18:48:00;0;41239.0687093099;30236.2403157552;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00838355657178909;0;0.40599998831749
2017-11-11 18:50:00;0;46061.2509765625;32748.4536621094;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.01441938256224;0;0.40599998831749
2017-11-11 18:52:00;0;10362.8100097656;20910.0934407552;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0163865931564942;0;0.40599998831749
2017-11-11 18:54:00;0;49743.1587565104;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0163721008536716;0;0.40599998831749
2017-11-11 18:56:00;0;50429.8070638021;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0199222026470428;0;0.40599998831749
2017-11-11 18:58:00;0;50352.1034179687;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0201960933627561;0;0.40599998831749
2017-11-11 19:00:00;0;41760.2944335938;5336.29226888021;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0167333190872644;0;0.40599998831749
2017-11-11 19:02:00;0;0;38403.6886393229;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0198887734285866;0;0.40599998831749
2017-11-11 19:04:00;0;0;34631.3073893229;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0207519980069871;0;0.40599998831749
2017-11-11 19:06:00;0;0;32231.0930013021;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0193340222351253;0;0.40599998831749
2017-11-11 19:08:00;0;0;2960.13185221354;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0190661347315957;0;0.40599998831749
2017-11-11 19:10:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0209317798881481;0;0.40599998831749
2017-11-11 19:12:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0220679208713894;0;0.40599998831749
2017-11-11 19:14:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0201478050400813;0;0.40599998831749
2017-11-11 19:16:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0207947316657131;0;0.40599998831749
2017-11-11 19:18:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0144097367301583;0;0.40599998831749
2017-11-11 19:20:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0221344301787515;0.00027618370950222;0.40599998831749
2017-11-11 19:22:00;0;15180.0983561198;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.000226958491839468;0;0.40599998831749
2017-11-11 19:24:00;0;47228.8370442708;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0;0;0.40599998831749
2017-11-11 19:26:00;0;46300.3590820313;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0;0;0.40599998831749
2017-11-11 19:28:00;0;30615.0767740885;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.000304783981603881;0.000181343375394742;0.40599998831749
2017-11-11 19:30:00;0;42206.0530273437;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00538810902896027;0;0.40599998831749
2017-11-11 19:32:00;0;35634.9430664063;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00677301296188186;0;0.40599998831749
2017-11-11 19:34:00;0;34449.8105143229;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.00669684136131157;0;0.40599998831749
2017-11-11 19:36:00;0;33205.11953125;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0149817334953696;0;0.40599998831749
2017-11-11 19:38:00;0;31963.3745442708;14551.9467610677;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.01566881306159;0;0.40599998831749
2017-11-11 19:40:00;0;33809.3413248698;5996.92005208333;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0162174734830235;0;0.40599998831749
2017-11-11 19:42:00;0;42362.917578125;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0140118992033725;0;0.40599998831749
2017-11-11 19:44:00;0;40799.5941731771;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0159977779025212;0;0.40599998831749
2017-11-11 19:46:00;0;41273.3010742187;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.015394483677422;0;0.40599998831749
2017-11-11 19:48:00;0;41943.0480143229;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0175036833699172;0;0.40599998831749
2017-11-11 19:50:00;0;41778.0149088542;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0164386272042369;0;0.40599998831749
2017-11-11 19:52:00;0;41812.3299479167;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0181190855180224;0;0.40599998831749
2017-11-11 19:54:00;0;41117.0229817708;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0202917182197173;0;0.40599998831749
2017-11-11 19:56:00;0;40349.9144205729;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0205197414383292;0;0.40599998831749
2017-11-11 19:58:00;0;22120.2189534505;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0211902692215517;0;0.40599998831749
2017-11-11 20:00:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.018453292393436;0;0.40599998831749
2017-11-11 20:02:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0164725216416021;0;0.40599998831749
2017-11-11 20:04:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.017928337592942;0;0.40599998831749
2017-11-11 20:06:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.017333997390233;0;0.40599998831749
2017-11-11 20:08:00;0;0;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0165917271592965;0;0.40599998831749
2017-11-11 20:10:00;0;14381.817203776;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0159054377193873;0;0.40599998831749
2017-11-11 20:12:00;0;19670.2425130208;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0134189390965427;0;0.40599998831749
2017-11-11 20:14:00;0;10626.2269856771;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0177623592860376;0;0.40599998831749
2017-11-11 20:16:00;0;14111.1085611979;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0160445305596416;0;0.40599998831749
2017-11-11 20:18:00;0;47134.8126627604;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0159709511945645;0;0.40599998831749
2017-11-11 20:20:00;0;39941.4121419271;16846.6932535807;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0150300204521045;0;0.40599998831749
2017-11-11 20:22:00;0;34442.8725097656;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.012521189559872;0;0.40599998831749
2017-11-11 20:24:00;0;37972.9447916667;0;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0148733995544414;0;0.40599998831749
2017-11-11 20:26:00;0;30204.4065592448;21317.673453776;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0156600800032417;0;0.40599998831749
2017-11-11 20:28:00;0;26421.3993001302;43365.8011067708;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0158176211485018;0;0.40599998831749
2017-11-11 20:30:00;0;30138.1231282552;43019.9072265625;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0253218523071458;0;0.40599998831749
2017-11-11 20:32:00;0;22465.2259765625;43008.6504882813;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0275739910081029;0;0.40599998831749
2017-11-11 20:34:00;0;29349.0682779948;41968.1401692708;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0265760991179074;0;0.40599998831749
2017-11-11 20:36:00;0;33684.7023111979;41205.7883463542;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0233359692928692;0;0.40599998831749
2017-11-11 20:38:00;0;37557.8038574219;40342.1983723958;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0287196936706702;0;0.40599998831749
2017-11-11 20:40:00;0;31861.4190917969;40469.5874674479;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.027483377008078;0;0.40599998831749
2017-11-11 20:42:00;0;41222.5438476562;37454.1240885417;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0257477597799152;0;0.40599998831749
2017-11-11 20:44:00;0;34993.6447265625;35855.4937825521;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0247427434350053;0;0.40599998831749
2017-11-11 20:46:00;0;35358.9317382813;34618.3258138021;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0224592055737351;0;0.40599998831749
2017-11-11 20:48:00;0;37644.0805013021;33601.177750651;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0205376675585285;0;0.40599998831749
2017-11-11 20:50:00;0;39353.8501302083;33056.8507486979;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.021718021024329;0;0.40599998831749
2017-11-11 20:52:00;0;40010.4412109375;37605.831640625;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0225728069897741;0;0.40599998831749
2017-11-11 20:54:00;0;42239.2449869792;36940.6994140625;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.022359521415395;0;0.40599998831749
2017-11-11 20:56:00;0;44918.8406901042;34923.6996419271;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0188526640335719;0;0.40599998831749
2017-11-11 20:58:00;0;18720.5831054688;30835.3704101563;0;0;2;0.8;745.8;77;8;13;-2.8;0;180;0.0181254839058965;0;0.40599998831749
2017-11-11 21:00:00;0;0;27251.4623372396;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0177329900752132;0;0.40599998831749
2017-11-11 21:02:00;0;0;31022.3149414063;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0202531168159718;0;0.40599998831749
2017-11-11 21:04:00;0;0;29091.8855143229;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0204184645786881;0;0.40599998831749
2017-11-11 21:06:00;0;0;34452.4287272135;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0210524420952424;0;0.40599998831749
2017-11-11 21:08:00;0;0;27707.3521972656;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0206345159715662;0;0.40599998831749
2017-11-11 21:10:00;0;0;29181.2945800781;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0211909051751718;0;0.40599998831749
2017-11-11 21:12:00;0;31361.4176188151;22670.187906901;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0196684717433527;0;0.40599998831749
2017-11-11 21:14:00;0;4220.76350097656;35046.9592285156;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0202858738290767;0;0.40599998831749
2017-11-11 21:16:00;0;0;29991.2264160156;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0184396182264512;0;0.40599998831749
2017-11-11 21:18:00;0;0;29975.8262695313;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0216059810404355;0;0.40599998831749
2017-11-11 21:20:00;0;0;35177.929296875;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0224511304947858;0;0.40599998831749
2017-11-11 21:22:00;0;0;29841.3902994792;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0195929658366367;0;0.40599998831749
2017-11-11 21:24:00;0;0;32685.7064615885;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0149134470925977;0;0.40599998831749
2017-11-11 21:26:00;0;0;32578.4726888021;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0110404857589553;0;0.40599998831749
2017-11-11 21:28:00;0;0;34639.7615885417;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00681147351084898;0;0.40599998831749
2017-11-11 21:30:00;0;0;9316.74014485677;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00737437985371798;0;0.40599998831749
2017-11-11 21:32:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00562424910409997;0;0.40599998831749
2017-11-11 21:34:00;0;0;26057.0198242188;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00628443828318268;0;0.40599998831749
2017-11-11 21:36:00;0;0;36523.3747070313;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00838157642477502;0;0.40599998831749
2017-11-11 21:38:00;0;0;38774.5947916667;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00848727171154072;0;0.40599998831749
2017-11-11 21:40:00;0;0;38778.4756835938;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00642635670956224;0;0.40599998831749
2017-11-11 21:42:00;0;0;38408.0508789063;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00535962916134546;0;0.40599998831749
2017-11-11 21:44:00;0;0;38129.5217122396;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00642152439492444;0;0.40599998831749
2017-11-11 21:46:00;0;0;17661.9281901042;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0067069025322174;0;0.40599998831749
2017-11-11 21:48:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00497007922579845;0;0.40599998831749
2017-11-11 21:50:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00433130871970207;0;0.40599998831749
2017-11-11 21:52:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00869770958864441;0;0.40599998831749
2017-11-11 21:54:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0160361781716347;0;0.40599998831749
2017-11-11 21:56:00;0;0;33553.2049316406;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0139343321478615;0;0.40599998831749
2017-11-11 21:58:00;0;0;32847.5543294271;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0126414474487926;0;0.40599998831749
2017-11-11 22:00:00;0;0;39093.6145833333;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0154733546388646;0;0.40599998831749
2017-11-11 22:02:00;0;0;32791.4508138021;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0150453437818214;0;0.40599998831749
2017-11-11 22:04:00;0;0;36748.3866861979;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0154033125067751;0;0.40599998831749
2017-11-11 22:06:00;0;0;34098.2105143229;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0156643763184547;0;0.40599998831749
2017-11-11 22:08:00;0;0;30150.3125976563;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0165807738512134;0;0.40599998831749
2017-11-11 22:10:00;0;0;27968.7988932292;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0192960096755996;0;0.40599998831749
2017-11-11 22:12:00;0;0;33999.0591145833;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0175884273756916;0;0.40599998831749
2017-11-11 22:14:00;0;0;33972.8961751302;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0187598703972374;0;0.40599998831749
2017-11-11 22:16:00;0;0;36447.741796875;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0185430913387487;0;0.40599998831749
2017-11-11 22:18:00;0;0;40540.4913411458;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0185195162581901;0;0.40599998831749
2017-11-11 22:20:00;0;0;39200.0427083333;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0155675210757181;0;0.40599998831749
2017-11-11 22:22:00;0;0;39656.2901367188;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0154086811856056;0;0.40599998831749
2017-11-11 22:24:00;0;0;39554.3884440104;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0170291245759775;0;0.40599998831749
2017-11-11 22:26:00;0;0;14890.7777099609;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.010404465906322;0;0.40599998831749
2017-11-11 22:28:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.01238666442999;0;0.40599998831749
2017-11-11 22:30:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0101361470064148;0;0.40599998831749
2017-11-11 22:32:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0091022246517241;0;0.40599998831749
2017-11-11 22:34:00;0;2341.47630208333;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00998477982357144;0;0.40599998831749
2017-11-11 22:36:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00960554749860118;0;0.40599998831749
2017-11-11 22:38:00;0;41843.274210612;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00908040365514656;0;0.40599998831749
2017-11-11 22:40:00;0;57747.1033854167;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00855352305807173;0;0.40599998831749
2017-11-11 22:42:00;0;55227.2615559896;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00708253018092364;0;0.40599998831749
2017-11-11 22:44:00;0;54424.1559570313;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00943777063706269;0;0.40599998831749
2017-11-11 22:46:00;0;53238.4213867188;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00624393483158201;0;0.40599998831749
2017-11-11 22:48:00;0;47440.0646484375;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0119014290471872;0;0.40599998831749
2017-11-11 22:50:00;0;43375.291796875;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0137483918418487;0;0.40599998831749
2017-11-11 22:52:00;0;39154.2899414062;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0102943020717551;0;0.40599998831749
2017-11-11 22:54:00;0;44508.0867513021;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00892787421277414;0;0.40599998831749
2017-11-11 22:56:00;0;42503.1819661458;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0063376108960559;0;0.40599998831749
2017-11-11 22:58:00;0;988.854459635417;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00693167800394197;0;0.40599998831749
2017-11-11 23:00:00;0;29754.3591959635;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00579760135927548;0;0.40599998831749
2017-11-11 23:02:00;0;26307.5895996094;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0060286357998848;0;0.40599998831749
2017-11-11 23:04:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00506291370838881;0;0.40599998831749
2017-11-11 23:06:00;0;37649.8550130208;0;0;0;1;-0.8;747.7;82;8;12;-3.6;0;112;0.00664248898780594;0;0.40599998831749
2017-11-11 23:08:00;0;43388.0295572917;0;0;0;1;-0.8;747.7;82;8;12;-3.6;0;112;0.00712430246639997;0;0.40599998831749
2017-11-11 23:10:00;0;43262.298828125;0;0;0;1;-0.8;747.7;82;8;12;-3.6;0;112;0.00726012642650555;0;0.40599998831749
2017-11-11 23:12:00;0;43143.1190429687;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.010722884706532;0;0.40599998831749
2017-11-11 23:14:00;0;43135.1064453125;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0103803776126976;0;0.40599998831749
2017-11-11 23:16:00;0;38656.0830729167;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00970201997552067;0;0.40599998831749
2017-11-11 23:18:00;0;5024.39495442708;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00806906037032604;0;0.40599998831749
2017-11-11 23:20:00;0;20653.7126220703;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00892231392984589;0;0.40599998831749
2017-11-11 23:22:00;0;25267.335921224;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00662970600339274;0;0.40599998831749
2017-11-11 23:24:00;0;40915.4322916667;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00841741724871099;0;0.40599998831749
2017-11-11 23:26:00;0;40247.9768880208;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0164734450556959;0;0.40599998831749
2017-11-11 23:28:00;0;40193.1954101563;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0117830507457256;0;0.40599998831749
2017-11-11 23:30:00;0;1159.23592936198;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00804421042557806;0;0.40599998831749
2017-11-11 23:32:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0084810136196514;0;0.40599998831749
2017-11-11 23:34:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00883411601341019;0;0.40599998831749
2017-11-11 23:36:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00909903065767139;0;0.40599998831749
2017-11-11 23:38:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00798391459975392;0;0.40599998831749
2017-11-11 23:40:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00922647860522072;0;0.40599998831749
2017-11-11 23:42:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00975896153443803;0;0.40599998831749
2017-11-11 23:44:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0100029787126308;0;0.40599998831749
2017-11-11 23:46:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00920953774669518;0;0.40599998831749
2017-11-11 23:48:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00951199245949586;0;0.40599998831749
2017-11-11 23:50:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00857775801947961;0;0.40599998831749
2017-11-11 23:52:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00977838702189426;0;0.40599998831749
2017-11-11 23:54:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00680463871297737;0;0.40599998831749
2017-11-11 23:56:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0116459258599207;0;0.40599998831749
2017-11-11 23:58:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0105511693516746;0;0.40599998831749
2017-11-12 00:00:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0108784449907641;0;0.40599998831749
2017-11-12 00:02:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0116929161051909;0;0.40599998831749
2017-11-12 00:04:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00810423740961899;0;0.40599998831749
2017-11-12 00:06:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0106575886408488;0;0.40599998831749
2017-11-12 00:08:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00928731656943758;0;0.40599998831749
2017-11-12 00:10:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0093688922158132;0;0.40599998831749
2017-11-12 00:12:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0099937026311333;0;0.40599998831749
2017-11-12 00:14:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0109830278825636;0;0.40599998831749
2017-11-12 00:16:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0102484356844798;0;0.40599998831749
2017-11-12 00:18:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0100631625081102;0;0.40599998831749
2017-11-12 00:20:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0105135761046161;0;0.40599998831749
2017-11-12 00:22:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0103586225149532;0;0.40599998831749
2017-11-12 00:24:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0100114741207411;0;0.40599998831749
2017-11-12 00:26:00;0;0;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.0100057767393688;0;0.40599998831749
2017-11-12 00:28:00;0;3656.74791666667;0;0;0;2;-0.8;747.7;82;8;12;-3.6;0;112;0.00913244257681072;0;0.40599998831749
